vertices       numS31         midedges       numS22         numfaceS21     numedge        
true (4)       1 (4)          true (6)       1 (6)          3 (12)         1 (12)         
numS211        numS1111       facecentroid   numfaceS111    centroid       
2 (12)         0 (24)         true (4)       1 (24)         true (1)       

[0.0]                                             0.00015279459961010358                            
[0.2595307420691634]                              0.01975401788383916                               
[0.5]                                             0.001314202393676677                              
[0.8441512685303726]                              0.021390096706851512                              
[0.40849548761177584]                             0.006798995776920046                              
[0.1693510205976773]                              0.0039159324894427845                             
[0.895541492424858]                               0.006885934192465157                              
[0.9192858150590572]                              0.0005069027474549871                             
[0.1362955833435948, 0.5043846222657248]          0.020477522536811944                              
[0.4701004391173425, 0.1604772007159291]          0.04175001086337507                               
[0.3333333333333333]                              0.060393007434791986                              
[0.4701004391173425, 0.1604772007159291]          0.009102594817477005                              
[0.25]                                            0.060393007434791986                              


=======================================================================================
   Facet quadrature data (degree 10 quadrature on a triangle with 28 nodes)
=======================================================================================
vertices  midedges  numS21    numedge   numS111   centroid  
true      true      3         1         1         true      

[0.0]                                             0.0017341485435839296                             
[0.5]                                             0.02676086117258247                               
[0.40849548761177584]                             0.1584314816374832                                
[0.1693510205976773]                              0.07114324960955178                               
[0.895541492424858]                               0.15198175500182232                               
[0.9192858150590572]                              0.013615409089319942                              
[0.5199457984883094, 0.07662224108118755]         0.08154977731366873                               
[0.3333333333333333]                              0.1988543936869974                                
