vertices       numS31         midedges       numS22         numfaceS21     numedge        
true (4)       2 (4)          false (6)      0 (6)          2 (12)         2 (12)         
numS211        numS1111       facecentroid   numfaceS111    centroid       
2 (12)         0 (24)         false (4)      1 (24)         false (1)      

[0.0]                                                                      0.00021713662309394657                                                     
[0.09177671977371848]                                                      0.0203033499861267                                                         
[0.20730434656238583]                                                      0.030078841448527658                                                       
[0.26533138048420973]                                                      0.0032575212666894403                                                      
[0.10367750814280519]                                                      0.004461616772289797                                                       
[0.8825276619647324]                                                       0.000916076907189528                                                       
[0.6426157582403226]                                                       0.0010516302823256663                                                      
[0.08475177863204159, 0.5374359348659227]                                  0.025712236038856712                                                       
[0.2538965643339326, 0.05645901975715108]                                  0.020527202637959076                                                       
[0.08827396060158117, 0.32464047226505155]                                 0.005270303371053503                                                       


=======================================================================================
   Facet quadrature data (degree 8 quadrature on a triangle with 27 nodes)
=======================================================================================
vertices  midedges  numS21    numedge   numS111   centroid  
true      false     2         2         1         false     

[0.0]                                             0.002180787809986938                              
[0.26533138048420973]                             0.07992009605570352                               
[0.10367750814280519]                             0.05679438132782295                               
[0.4412638309823662]                              0.011039495274714208                              
[0.3213078791201613]                              0.013933885742927405                              
[0.08827396060158117, 0.32464047226505155]        0.07224565305226834                               
