centroid  numS21    numS111   
false     9         36        

S21 
[0.004216407654823315]                            0.000233486399522573                              
[0.021578349976190143]                            0.001181032115344649                              
[0.05073087882578776]                             0.002617141309659099                              
[0.0893018905310234]                              0.004241070959595064                              
[0.13554070152417802]                             0.005768711439290409                              
[0.18687412201386572]                             0.006876176955848852                              
[0.23661951553749394]                             0.007133517921832755                              
[0.28044093104694895]                             0.006634932725072866                              
[0.3176688290497582]                              0.004962307368171705                              

S111 
[0.9738049527762253, 0.004116338774779353]        0.0005241320312007202                             
[0.9423715911233675, 0.0039705119405163605]       0.000776625083082173                              
[0.8981611720003294, 0.0038117004977040016]       0.0009838137938492902                             
[0.8424200906319461, 0.0036980291045094578]       0.0011575231078501122                             
[0.7768011880207492, 0.0035856797538352373]       0.0012873260652580762                             
[0.7032167909575593, 0.003431342782792705]        0.001354191762787971                              
[0.6239100558243587, 0.0030015437982502963]       0.00126152716641156                               
[0.5407878395111129, 0.0028508131961021196]       0.0012313156278449785                             
[0.9266475732961678, 0.020821598863062743]        0.0017557069417423468                             
[0.8838591041177528, 0.01999070527352477]         0.0022301150942918694                             
[0.8294498630679414, 0.019374490140739137]        0.00262329154748452                               
[0.7651780353999582, 0.018790518619108798]        0.002921519224220033                              
[0.6931107605761848, 0.017966401854757695]        0.0030709026237331284                             
[0.6159203343696915, 0.01587310364004112]         0.002917983919980067                              
[0.5342340622998601, 0.014968102421649676]        0.002813575024959277                              
[0.8583109462532053, 0.048716283072824815]        0.003331579566998057                              
[0.8064722191351428, 0.04714083217340138]         0.003917278647704983                              
[0.7447473118141351, 0.04572575727942633]         0.004373822312305384                              
[0.6754684474667003, 0.043683415434356596]        0.004606736424678919                              
[0.601685549177475, 0.03911754109614889]          0.004488900348390402                              
[0.522613418824702, 0.03657999033885995]          0.0042887828129280926                             
[0.7731111830392691, 0.0862501431882606]          0.004968734284942803                              
[0.7150276510509334, 0.08362858856200493]         0.00553949682254807                               
[0.6499738366383998, 0.0798430766439556]          0.005842004589075659                              
[0.5810031290605275, 0.07245725643436976]         0.005827146869558444                              
[0.5059917697481304, 0.06739235536051034]         0.005583200788415726                              
[0.6752155725173263, 0.13125207811405024]         0.006362201422452823                              
[0.6157633399799293, 0.12518715167564853]         0.006652132434580068                              
[0.5532791336852002, 0.1149474553471401]          0.006732629976748052                              
[0.48433044252126317, 0.10682185103400164]        0.006538185159364925                              
[0.5731066276893843, 0.17787958275803717]         0.007035850658084554                              
[0.5182426418598681, 0.16489468729640447]         0.007057554923555908                              
[0.45767109865365785, 0.15372938625260057]        0.006915068071786826                              
[0.47910939963800414, 0.22062218210026663]        0.006994221782990005                              
[0.42739328509357677, 0.20640954247282073]        0.0067243543457712746                             
[0.3957853421131066, 0.2624936109704005]          0.006153046811920589                              
