centroid       numS31         numS22         numS211        numS1111       
false (1)      9 (4)          0 (6)          72 (12)        84 (24)        

S31 
[0.0042275700878444105]                                               7.603465880380237e-6                                                  
[0.020700696218199737]                                                7.666175570554457e-5                                                  
[0.04588859284294639]                                                 0.0002195531926089813                                                 
[0.08133475395708296]                                                 0.0004393092906562752                                                 
[0.12413701593203692]                                                 0.0007816344639162947                                                 
[0.1632871394715235]                                                  0.0006158387427035463                                                 
[0.19395675944718996]                                                 0.0006779283548029233                                                 
[0.22201592089978758]                                                 0.0005784335574376091                                                 
[0.23952683955395612]                                                 0.0006321065010977398                                                 

S211 
[0.004141989910076331, 0.9696708370831691]                            1.672426133158348e-5                                                  
[0.004089354125769618, 0.9385353295204419]                            2.4747367684138072e-5                                                 
[0.003912093764634305, 0.895251114648559]                             2.984611034041258e-5                                                  
[0.003767184634399758, 0.8405284291406672]                            3.372241479223053e-5                                                  
[0.0036158326268178253, 0.7755097655166285]                           3.6030379961761706e-5                                                 
[0.003423859679199689, 0.7017294708165435]                            3.594611527305039e-5                                                  
[0.00325821782852131, 0.6215134009708945]                             3.422398445645367e-5                                                  
[0.0028507187019950714, 0.5387417654050946]                           2.703431948939997e-5                                                  
[0.02178323527651577, 0.0039308865680486]                             3.6610954488591426e-5                                                 
[0.05181068302096972, 0.003519758732061407]                           7.274802953281767e-5                                                  
[0.0908570430863758, 0.0034988897644176406]                           0.00011615127993872284                                                
[0.13795930151407382, 0.003619098079694328]                           0.00016297808833527061                                                
[0.18724443379802247, 0.003105594935557541]                           0.00016999718825159817                                                
[0.23575982909512225, 0.0029545014039460624]                          0.00016721494010257513                                                
[0.2806526094092233, 0.0026876187203314374]                           0.00014050605680109832                                                
[0.3170799678692285, 0.0025281842599397353]                           9.880314373294483e-5                                                  
[0.019809764217709865, 0.9097170758046551]                            0.00010948957814374873                                                
[0.01988240741497947, 0.8673521971729542]                             0.0001455453239851782                                                 
[0.01955432322862173, 0.8141794253677762]                             0.00017236656080135666                                                
[0.018354237609489045, 0.7520651312234818]                            0.0001771328192563301                                                 
[0.017275151721832506, 0.6812178918061704]                            0.00017281945947077268                                                
[0.0162490537640511, 0.6042213159385912]                              0.00016528505172201156                                                
[0.01517560484310389, 0.5249000757553435]                             0.00013813004361172646                                                
[0.0485805329614187, 0.018598808719744543]                            0.0001535702462777686                                                 
[0.0892576957546113, 0.01828539761805749]                             0.00026098827526069177                                                
[0.13572717699824344, 0.01835868739103836]                            0.00034085505249841007                                                
[0.18575804548319458, 0.016707899945744165]                           0.0003985040254368988                                                 
[0.23307962154288775, 0.015582804913920669]                           0.00036468575704825645                                                
[0.27661066478438073, 0.014526660250960872]                           0.00031144872441771936                                                
[0.3121004881244635, 0.01310068645993798]                             0.0002343620146405386                                                 
[0.046305307378924326, 0.8228555869994365]                            0.00028587450224003014                                                
[0.04659767785958834, 0.7735031424947142]                             0.0003454678923789846                                                 
[0.0448998302942561, 0.7178341428501281]                              0.00039045907419810936                                                
[0.042132458069095484, 0.6540055710885085]                            0.00040128140817066374                                                
[0.03883743082321621, 0.5829085843284282]                             0.00035259001096704293                                                
[0.03664139318792644, 0.5045747393994445]                             0.0003394930041860332                                                 
[0.08494453375705818, 0.04447639995982401]                            0.0003664979470712658                                                 
[0.13221960079004022, 0.04306907250709608]                            0.0004774758527471982                                                 
[0.1815998741255537, 0.04138312098258266]                             0.0005719730397643806                                                 
[0.2281727710532529, 0.03752944779000267]                             0.000514176657943143                                                  
[0.27068345330972166, 0.03535190084018552]                            0.0004346222450328178                                                 
[0.3067825710369951, 0.030789956336231217]                            0.00032393975425656305                                                
[0.08178459165864661, 0.7087135500913874]                             0.0005512337725499573                                                 
[0.07988234633862493, 0.6578364776685706]                             0.0005934021743598219                                                 
[0.07541578075739068, 0.6040150095906848]                             0.000560488446561885                                                  
[0.07221076040697047, 0.5395745049347945]                             0.0005707712527672981                                                 
[0.06655508606078185, 0.4718729885851039]                             0.0005236558609984507                                                 
[0.12888561064622137, 0.07799663233392196]                            0.0006278638410081781                                                 
[0.17776803269794084, 0.0756191561542358]                             0.0006785720380165821                                                 
[0.22454699006184511, 0.06772285052994227]                            0.0006135183470801262                                                 
[0.2647557690742188, 0.06179148625896248]                             0.00043892696471163357                                                
[0.29794086818629195, 0.05292752401276289]                            0.00039845828874939497                                                
[0.12190159180368061, 0.5777921185142508]                             0.000649822448004598                                                  
[0.11663966175797882, 0.5299694500967228]                             0.0006079998963142183                                                 
[0.11218631147937226, 0.4798762164121244]                             0.0005588261436437435                                                 
[0.10212359552614968, 0.43025394893756347]                            0.0005320208093696179                                                 
[0.17009483895092697, 0.11755382659376029]                            0.0006921201130089853                                                 
[0.21343924532355738, 0.10559739894687437]                            0.0006616320328082113                                                 
[0.25709191385626223, 0.09039051030469974]                            0.0006365860696398909                                                 
[0.29454497555543446, 0.08035896122637642]                            0.00039849194335466907                                                
[0.15590513442076157, 0.4723270512021958]                             0.0005973453473016759                                                 
[0.14774804209008974, 0.4336299277391364]                             0.00041459857014755435                                                
[0.13441362463289827, 0.3951037754176208]                             0.0003877930794873009                                                 
[0.2032659639007914, 0.14578186211679428]                             0.0006243427091197813                                                 
[0.24559745465719443, 0.1304230465584608]                             0.0007366678677182254                                                 
[0.2839829106321806, 0.11821035396947248]                             0.0003825123684992668                                                 
[0.18353326667354214, 0.3849996362277349]                             0.0006760863578944873                                                 
[0.17235076084650564, 0.35213956124271584]                            0.0006779075967384651                                                 
[0.23209461521843708, 0.17173255577224494]                            0.0005686739143411342                                                 
[0.26926774798061626, 0.15930465748771866]                            0.00030351009571369635                                                
[0.2091075455384077, 0.30787739339921294]                             0.0003042023940738723                                                 
[0.2527123215806907, 0.18827830274710392]                             0.0004654938826111012                                                 

S1111 
[0.05317499944462235, 0.9217119072067632, 0.021371345739796217]       5.2504626878935606e-5                                                 
[0.09736357829425103, 0.8783765322145204, 0.02047332657869378]        6.719592754049027e-5                                                  
[0.15288038777502175, 0.823716196494242, 0.019687281675392996]        7.661104159377054e-5                                                  
[0.2177740527258234, 0.7598832397399772, 0.018862904237218106]        7.765906336319987e-5                                                  
[0.28953192031505465, 0.6892519372098964, 0.01792573875159158]        7.580104877939654e-5                                                  
[0.3666181982316781, 0.6135087222210758, 0.016824749117811094]        6.953034760884536e-5                                                  
[0.4488536302794667, 0.532976921720337, 0.01523039963353044]          6.543860027657344e-5                                                  
[0.09430628899329206, 0.8522571831158547, 0.04977017411993538]        9.548925475474686e-5                                                  
[0.14757416799606415, 0.8007442294300957, 0.047979086347752505]       0.0001128126270551611                                                 
[0.21035530159266091, 0.7404358428572733, 0.04574640652832121]        0.00011484762633117661                                                
