centroid  numS21    numS111   
true      6         6         

S1 
[0.3333333333333333]                              0.04309250995633659                               

S21 
[0.016472630773049793]                            0.003592517762297366                              
[0.058501549465888605]                            0.010188487028412041                              
[0.15979392134521778]                             0.029555201637781085                              
[0.4920301833731426]                              0.009830197078906986                              
[0.45807898178373596]                             0.03213833780994896                               
[0.39938859857386466]                             0.024610766824518016                              

S111 
[0.8984482455495788, 0.008537354114733275]        0.0052499878375960205                             
[0.7658677780366894, 0.012911782362525891]        0.009347164408357006                              
[0.6204131760524911, 0.016115482409904205]        0.01146526821971701                               
[0.7887259340682944, 0.05990993480289457]         0.017322789968427597                              
[0.631510576082342, 0.07806899125544613]          0.027463837756567855                              
[0.5190317189988887, 0.18627364921893932]         0.033677779412346176                              
