centroid       numS31         numS22         numS211        numS1111       
true (1)       3 (4)          2 (6)          8 (12)         1 (24)         

x                        y                        z                        w                        
-0.3407682924911038      -0.3407682924911038      -0.9776951225266888      0.0089290786100766       
-0.3407682924911038      -0.9776951225266888      -0.3407682924911038      0.0089290786100766       
-0.3407682924911038      -0.3407682924911038      -0.3407682924911038      0.0089290786100766       
-0.9776951225266888      -0.3407682924911038      -0.3407682924911038      0.0089290786100766       
-0.6419698347399546      -0.6419698347399546      -0.0740904957801363      0.0257430648115721       
-0.6419698347399546      -0.0740904957801363      -0.6419698347399545      0.0257430648115721       
-0.6419698347399546      -0.6419698347399546      -0.6419698347399546      0.0257430648115721       
-0.0740904957801363      -0.6419698347399546      -0.6419698347399546      0.0257430648115721       
-0.9633904850276144      -0.9633904850276144      0.8901714550828432       0.0008906283547064       
-0.9633904850276144      0.8901714550828432       -0.9633904850276144      0.0008906283547064       
-0.9633904850276144      -0.9633904850276144      -0.9633904850276144      0.0008906283547064       
0.8901714550828433       -0.9633904850276144      -0.9633904850276144      0.0008906283547064       
-0.0314821616079051      -0.9685178383920950      -0.9685178383920950      0.0033822210932819       
-0.9685178383920950      -0.0314821616079051      -0.9685178383920950      0.0033822210932819       
-0.9685178383920950      -0.9685178383920950      -0.0314821616079051      0.0033822210932819       
-0.0314821616079051      -0.0314821616079051      -0.9685178383920950      0.0033822210932819       
-0.0314821616079051      -0.9685178383920950      -0.0314821616079051      0.0033822210932819       
-0.9685178383920950      -0.0314821616079051      -0.0314821616079051      0.0033822210932819       
-0.1246124012454367      -0.8753875987545634      -0.8753875987545632      0.0114193528315709       
-0.8753875987545634      -0.1246124012454367      -0.8753875987545632      0.0114193528315709       
-0.8753875987545633      -0.8753875987545633      -0.1246124012454368      0.0114193528315709       
-0.1246124012454367      -0.1246124012454367      -0.8753875987545632      0.0114193528315709       
-0.1246124012454367      -0.8753875987545633      -0.1246124012454368      0.0114193528315709       
-0.8753875987545633      -0.1246124012454367      -0.1246124012454368      0.0114193528315709       
-0.9529485635102808      -0.7953047281902443      0.7012018552108059       0.0033690552337252       
-0.9529485635102808      -0.9529485635102808      0.7012018552108059       0.0033690552337252       
-0.7953047281902443      -0.9529485635102808      0.7012018552108059       0.0033690552337252       
-0.7953047281902443      0.7012018552108059       -0.9529485635102808      0.0033690552337252       
-0.9529485635102808      0.7012018552108059       -0.9529485635102808      0.0033690552337252       
-0.9529485635102808      0.7012018552108059       -0.7953047281902443      0.0033690552337252       
-0.9529485635102808      -0.7953047281902443      -0.9529485635102808      0.0033690552337252       
-0.7953047281902443      -0.9529485635102808      -0.9529485635102808      0.0033690552337252       
-0.9529485635102808      -0.9529485635102808      -0.7953047281902443      0.0033690552337252       
0.7012018552108059       -0.9529485635102808      -0.7953047281902443      0.0033690552337252       
0.7012018552108059       -0.9529485635102808      -0.9529485635102808      0.0033690552337252       
0.7012018552108059       -0.7953047281902443      -0.9529485635102808      0.0033690552337252       
-0.9662839498360992      -0.5006775446385769      0.4332454443107754       0.0026178110061803       
-0.9662839498360992      -0.9662839498360992      0.4332454443107754       0.0026178110061803       
-0.5006775446385769      -0.9662839498360992      0.4332454443107754       0.0026178110061803       
-0.5006775446385769      0.4332454443107754       -0.9662839498360992      0.0026178110061803       
-0.9662839498360992      0.4332454443107754       -0.9662839498360992      0.0026178110061803       
-0.9662839498360992      0.4332454443107754       -0.5006775446385769      0.0026178110061803       
-0.9662839498360992      -0.5006775446385769      -0.9662839498360992      0.0026178110061803       
-0.5006775446385769      -0.9662839498360992      -0.9662839498360992      0.0026178110061803       
-0.9662839498360992      -0.9662839498360992      -0.5006775446385769      0.0026178110061803       
0.4332454443107754       -0.9662839498360992      -0.5006775446385769      0.0026178110061803       
0.4332454443107754       -0.9662839498360992      -0.9662839498360992      0.0026178110061803       
0.4332454443107754       -0.5006775446385769      -0.9662839498360992      0.0026178110061803       
-0.7482292796719152      0.4802119713353306       -0.9837534119915002      0.0042947775376847       
-0.7482292796719152      -0.7482292796719152      -0.9837534119915002      0.0042947775376847       
0.4802119713353306       -0.7482292796719152      -0.9837534119915002      0.0042947775376847       
0.4802119713353306       -0.9837534119915002      -0.7482292796719152      0.0042947775376847       
-0.7482292796719152      -0.9837534119915002      -0.7482292796719152      0.0042947775376847       
-0.7482292796719152      -0.9837534119915002      0.4802119713353306       0.0042947775376847       
-0.7482292796719152      0.4802119713353306       -0.7482292796719152      0.0042947775376847       
0.4802119713353306       -0.7482292796719152      -0.7482292796719152      0.0042947775376847       
-0.7482292796719152      -0.7482292796719152      0.4802119713353306       0.0042947775376847       
-0.9837534119915002      -0.7482292796719152      0.4802119713353306       0.0042947775376847       
-0.9837534119915002      -0.7482292796719152      -0.7482292796719152      0.0042947775376847       
-0.9837534119915002      0.4802119713353306       -0.7482292796719152      0.0042947775376847       
-0.1666214246859233      -0.6958902900464445      -0.9708668605817088      0.0077020020561023       
-0.1666214246859233      -0.1666214246859233      -0.9708668605817086      0.0077020020561023       
-0.6958902900464446      -0.1666214246859233      -0.9708668605817086      0.0077020020561023       
-0.6958902900464445      -0.9708668605817088      -0.1666214246859233      0.0077020020561023       
-0.1666214246859233      -0.9708668605817086      -0.1666214246859233      0.0077020020561023       
-0.1666214246859233      -0.9708668605817086      -0.6958902900464446      0.0077020020561023       
-0.1666214246859233      -0.6958902900464445      -0.1666214246859233      0.0077020020561023       
-0.6958902900464446      -0.1666214246859233      -0.1666214246859233      0.0077020020561023       
-0.1666214246859233      -0.1666214246859233      -0.6958902900464446      0.0077020020561023       
-0.9708668605817088      -0.1666214246859233      -0.6958902900464445      0.0077020020561023       
-0.9708668605817086      -0.1666214246859233      -0.1666214246859233      0.0077020020561023       
-0.9708668605817086      -0.6958902900464446      -0.1666214246859233      0.0077020020561023       
-0.8611162099009070      -0.6949162098393951      0.4171486296412090       0.0079915266820615       
-0.8611162099009070      -0.8611162099009070      0.4171486296412090       0.0079915266820615       
-0.6949162098393951      -0.8611162099009070      0.4171486296412090       0.0079915266820615       
-0.6949162098393951      0.4171486296412090       -0.8611162099009070      0.0079915266820615       
-0.8611162099009070      0.4171486296412090       -0.8611162099009070      0.0079915266820615       
-0.8611162099009070      0.4171486296412090       -0.6949162098393951      0.0079915266820615       
-0.8611162099009070      -0.6949162098393951      -0.8611162099009070      0.0079915266820615       
-0.6949162098393951      -0.8611162099009070      -0.8611162099009070      0.0079915266820615       
-0.8611162099009070      -0.8611162099009070      -0.6949162098393951      0.0079915266820615       
0.4171486296412090       -0.8611162099009070      -0.6949162098393951      0.0079915266820615       
0.4171486296412090       -0.8611162099009070      -0.8611162099009070      0.0079915266820615       
0.4171486296412090       -0.6949162098393951      -0.8611162099009070      0.0079915266820615       
-0.5640894589045247      0.0705812505520247       -0.9424023327429754      0.0143945152711238       
-0.5640894589045247      -0.5640894589045247      -0.9424023327429754      0.0143945152711238       
0.0705812505520247       -0.5640894589045247      -0.9424023327429754      0.0143945152711238       
0.0705812505520247       -0.9424023327429754      -0.5640894589045247      0.0143945152711238       
-0.5640894589045247      -0.9424023327429754      -0.5640894589045247      0.0143945152711238       
-0.5640894589045247      -0.9424023327429754      0.0705812505520247       0.0143945152711238       
-0.5640894589045247      0.0705812505520247       -0.5640894589045247      0.0143945152711238       
0.0705812505520247       -0.5640894589045247      -0.5640894589045247      0.0143945152711238       
-0.5640894589045247      -0.5640894589045247      0.0705812505520247       0.0143945152711238       
-0.9424023327429754      -0.5640894589045247      0.0705812505520247       0.0143945152711238       
-0.9424023327429754      -0.5640894589045247      -0.5640894589045247      0.0143945152711238       
-0.9424023327429754      0.0705812505520247       -0.5640894589045247      0.0143945152711238       
-0.8125989454357049      -0.5017155647735692      0.1269134556449789       0.0150898718469191       
-0.8125989454357049      -0.8125989454357049      0.1269134556449789       0.0150898718469191       
-0.5017155647735692      -0.8125989454357049      0.1269134556449789       0.0150898718469191       
-0.5017155647735692      0.1269134556449789       -0.8125989454357049      0.0150898718469191       
-0.8125989454357049      0.1269134556449789       -0.8125989454357049      0.0150898718469191       
-0.8125989454357049      0.1269134556449789       -0.5017155647735692      0.0150898718469191       
-0.8125989454357049      -0.5017155647735692      -0.8125989454357049      0.0150898718469191       
-0.5017155647735692      -0.8125989454357049      -0.8125989454357049      0.0150898718469191       
-0.8125989454357049      -0.8125989454357049      -0.5017155647735692      0.0150898718469191       
0.1269134556449789       -0.8125989454357049      -0.5017155647735692      0.0150898718469191       
0.1269134556449789       -0.8125989454357049      -0.8125989454357049      0.0150898718469191       
0.1269134556449789       -0.5017155647735692      -0.8125989454357049      0.0150898718469191       
-0.2906730890544322      -0.5999701795787644      -0.8186836423123711      0.0233490186351072       
-0.2906730890544322      -0.2906730890544322      -0.8186836423123711      0.0233490186351072       
-0.5999701795787644      -0.2906730890544322      -0.8186836423123711      0.0233490186351072       
-0.5999701795787644      -0.8186836423123711      -0.2906730890544322      0.0233490186351072       
-0.2906730890544322      -0.8186836423123711      -0.2906730890544322      0.0233490186351072       
-0.2906730890544322      -0.8186836423123711      -0.5999701795787644      0.0233490186351072       
-0.2906730890544322      -0.5999701795787644      -0.2906730890544322      0.0233490186351072       
-0.5999701795787644      -0.2906730890544322      -0.2906730890544322      0.0233490186351072       
-0.2906730890544322      -0.2906730890544322      -0.5999701795787644      0.0233490186351072       
-0.8186836423123711      -0.2906730890544322      -0.5999701795787644      0.0233490186351072       
-0.8186836423123711      -0.2906730890544322      -0.2906730890544322      0.0233490186351072       
-0.8186836423123711      -0.5999701795787644      -0.2906730890544322      0.0233490186351072       
0.2133051214606998       -0.9775151132770610      -0.8441068755363841      0.0049731988913269       
-0.3916831326472548      -0.9775151132770610      -0.8441068755363841      0.0049731988913269       
-0.3916831326472548      0.2133051214606998       -0.8441068755363841      0.0049731988913269       
0.2133051214606998       -0.3916831326472548      -0.8441068755363841      0.0049731988913269       
-0.9775151132770610      -0.3916831326472548      -0.8441068755363841      0.0049731988913269       
-0.9775151132770610      0.2133051214606998       -0.8441068755363841      0.0049731988913269       
-0.9775151132770610      -0.8441068755363841      0.2133051214606998       0.0049731988913269       
-0.9775151132770610      -0.8441068755363841      -0.3916831326472548      0.0049731988913269       
